cited_pub_title,cited_pub_year,cited_by_count_at_scrape,citing_title,citing_container,citing_url,citing_snippet,final_class,crossref_type,lens_id,lens_publication_number,lens_publication_date,lens_jurisdiction,lens_family_id,lens_applicants,lens_owners,lens_inventors
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Facial recognition system for secured mobile banking,"FA Albalooshi, M Smith-Creasey, Y Albastaki… - KnE …, 2018 - knepublishing.com",https://www.knepublishing.com/index.php/KnE-Engineering/article/download/3074/6571,"As biometrics offer greater security than traditional methods of personal recognition, a great deal of effort has been made on making mobile banking more efficient with less imposter …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Continuous Authentication: Authenticating individuals frequently during sessions to assure valid identity,"D Dasgupta, A Roy, A Nag - Advances in User Authentication, 2017 - Springer",https://link.springer.com/chapter/10.1007/978-3-319-58808-7_6,Users are now all time connected to the cyber world through different devices and media. It has become essential to check regularly (by monitoring the system and user behavior) …,book,book-chapter,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,TouchSense: Accurate and Transparent User Re-authentication via Finger Touching,"C Zhang, S Li, Y Song, L Lu, M Hou - International Conference on Edge …, 2020 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-73429-9_7,"Re-authentication identifies the user during the whole usage to enhance the security of smartphones. To avoid frequent interrupts to users, user features should be imperceptibly …",book,book-chapter,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Analysis of symbolic models of biometrie data and their use for action and user identification,"JA Hughes, JA Brown, AM Khan… - … IEEE Conference on …, 2018 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8404969/,Smart devices are becoming an extension of ourselves that contain sensitive information and are often targeted for theft. The development of an intelligent and reliable means of user …,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,SPAWN: Seamless Proximity-Based Authentication by Utilizing the Existent WiFi Environment,"P Jakubeit, A Peter, M van Steen - IFIP International Conference on …, 2024 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-60391-4_1,Our objective is to create a transparent authentication factor using existing hardware and information already present. Transparent authentication refers to not burdening the user with …,book,book-chapter,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,A temporal analysis of geographical distances in computer science collaborations,"P Divakarmurthy, P Biswas… - 2011 IEEE Third …, 2011 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/6113190/,This paper investigates collaborations in computer science based on the Association for Computing and Machinery (ACM) Digital Library dataset under the perspective of …,unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Biometrics-based user identification with optimal feature evaluation and selection,N Kayastha - 2019 - search.proquest.com,https://search.proquest.com/openview/05e223957e2b833c46bb7a95c84b5e1f/1?pq-origsite=gscholar&cbl=18750&diss=y,"Recently, biometrics-based identification algorithms have gained popularity as a means of identifying a person using their unique behavioral characteristics such as gait or hand …",book,book-chapter,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Friend or Foe? Evaluating Sensor-Based Information Side-Channels and Covert Communication Channels on Modern Wearable Devices,R Wijewickrama - 2024 - search.proquest.com,https://search.proquest.com/openview/79de806741bd04518bfb337d4d43cdc9/1?pq-origsite=gscholar&cbl=18750&diss=y,"The proliferation of smart wearables, such as smartwatches, fitness bands, and smart-glasses, has witnessed exponential growth in recent years, providing users with diverse …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Social aspects of reliability and security issues of authentication solutions,"B Kárász - Hadtudományi Szemle, 2020 - real.mtak.hu",https://real.mtak.hu/123491/1/HSZ_2020_2_9_Karasz_111-127.pdf,This paper marks out possible further research directions based on the research problem that security awareness or unawareness has an impact on the correct approach of society …,unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Privgait: an energy-harvesting-based privacy-preserving user-identification system by gait analysis,"W Xu, W Xue, Q Lin, G Lan, X Feng… - IEEE Internet of …, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9455418/,"Smart space has emerged as a new paradigm that combines sensing, communication, and artificial intelligence technologies to offer various customized services. A fundamental …",unknown,journal-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Authenticating users based on how they pick up smartphones,"K Burda - IIT. SRC 2016: 12th Student Research Conf. in …, 2016 - fiit.stuba.sk",http://www2.fiit.stuba.sk/iitsrc/iit-src2016-proceedings.pdf#page=16,User identification and authentication methods become increasingly reliant on the use of biometrics–observing the user's physiological or behavioral characteristics–to reduce user …,book,book-chapter,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Adaptive Multi-factor Authentication: Bring dynamicity in multi-factor authentication process,"D Dasgupta, A Roy, A Nag - Advances in User Authentication, 2017 - Springer",https://link.springer.com/chapter/10.1007/978-3-319-58808-7_7,"With the advancements of modern technology, most user activities rely upon various online services, which need to be trusted and secured to prevent the thorny issue of illegal access …",book,book-chapter,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,An Approach to Software Development for Continuous Authentication of Smart Wearable Device Users,T Mukherjee - 2017 - search.proquest.com,https://search.proquest.com/openview/116d327f46b8f74881458e580eefd06a/1?pq-origsite=gscholar&cbl=18750,"With the recent expansion in the use of wearable technology, a large number of users access personal data with these smart devices. The consumer market of wearables includes …",unknown,proceedings-article,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Treadmill assisted circumvention of wearable sensors-based gait authentication,R Kumar - 2021 - search.proquest.com,https://search.proquest.com/openview/0ba1ec5c10dcce4e8d4f4e7c28ed7851/1?pq-origsite=gscholar&cbl=18750&diss=y,Wearable sensor-based gait patterns are considered a promising means for future authentication systems. This dissertation examines whether circumvention of such systems …,book,book-chapter,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Behavioural profiling authentication based on trajectory based anomaly detection model of user's mobility,"P Kałużny - International Conference on Business Information …, 2017 - Springer",https://link.springer.com/chapter/10.1007/978-3-319-69023-0_21,Behavioural profiling and biometry are an interesting concept connected with authentication that have appeared in scientific literature and business world. Those methods indisputably …,book,book-chapter,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,Active authentication on mobile devices,"P Perera, VM Patel - Selfie Biometrics: Advances and Challenges, 2019 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-26972-2_12,"In recent years, we have witnessed a significant growth in the use of mobile devices such as smartphones and tablets. In this context, security and privacy in mobile devices becomes …",book,book-chapter,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,A report on behavior-based implicit continuous biometric authentication for smart phone,"V P. R, AA, U Gopalakrishnan - … : Proceedings of ICCET 2020, Volume 1, 2020 - Springer",https://link.springer.com/chapter/10.1007/978-981-15-4029-5_17,"Continuous authentication mechanism is gaining popularity in the recent days as the conventional mechanism of authentication is difficult for the user to memorize, such as the …",book,book-chapter,,,,,,,,
Context-aware Active Authentication Using Smartphone Accelerometer Measurements,2014,169,On the Applicability of users' operation-action Characteristics for the continuous authentication in IIoT scenarios,"G Zhao, P Zhang, X Jiang - 2020 International Conference on …, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9353805/,Industrial Internet of Things (IIoT) systems are facing an urgent demand for continuously protecting sensitive information during the manufacturing processes. This paper studies the …,unknown,proceedings-article,,,,,,,,
